date,S&P/ASX 200 (Australia),CAC 40 (Francia),Colcap (Colombia),DAX (Alemania),Hang Seng (Hong Kong),Hang Seng Tech (Hong Kong),Bovespa (Brasil),Dow Jones (US),IPSA (Chile),Kospi Index (Corea),Merval (Argentina),Mexbol (Mexico),MSCI EM Small Cap,MSCI EM LatAm,Nasdaq 100 (US),Nifty 50 (India),Nikkei 225 (Japon),Russell 2000 (US),CSI 300 (China),Swiss Market (Suiza),SMLLBV (Brasil),BVL (Peru),S&P 500 (US),Stoxx Europe 600,Topix Index (Japon),FTSE 100 (UK)
2024-04-06,,,,,,,,,,11.0824,,,,,,20.4073,,,,,,,,,,
2024-04-07,,,,,,,,,,11.0727,,,,,,20.397,,,,,,,,,,
2024-04-08,17.0705,14.1786,6.4637,13.3967,8.2294,15.4388,8.2846,18.9695,10.6832,11.1273,10.4651,13.4753,13.6901,9.407,26.5113,20.5249,22.7698,26.6996,13.5757,18.2352,10.3003,11.5229,21.4783,14.2587,16.432,11.7724
2024-04-09,17.1816,14.0596,6.562,13.1308,8.2882,15.6319,8.4413,18.9862,10.7917,11.0943,10.6528,13.3875,13.7976,9.4902,26.6399,20.5225,23.0158,26.9568,13.5762,18.165,10.5823,11.6014,21.5239,14.1552,16.6012,11.7714
2024-04-10,17.1824,14.0197,6.5118,13.1543,8.4427,15.9901,8.3271,18.7857,10.8238,11.1001,10.458,13.1752,13.8397,9.2697,26.4113,20.608,22.9117,26.2778,13.4657,18.0512,10.4117,11.7009,21.3379,14.1488,16.5175,11.7638
2024-04-11,17.0728,13.9668,6.5917,13.021,8.429,15.9592,8.2881,18.7844,10.8831,11.1095,10.3595,13.1931,13.7708,9.2701,26.9052,20.6098,22.8309,26.527,13.4636,18.026,10.5072,11.7757,21.5201,14.0773,16.5491,11.7008
2024-04-12,17.0158,13.9262,6.2539,13.0166,8.2622,15.6885,8.202,18.5569,10.6133,11.0089,10.2335,13.1075,13.7231,9.1013,26.477,20.3715,22.8764,26.0434,13.3625,17.8759,10.2632,11.6141,21.2139,14.0832,16.6122,11.8013
2024-04-13,,,,,,,,,,11.0016,,,,,,20.3714,,,,,,,,,,
2024-04-14,,,,,,,,,,11.0012,,,,,,20.3732,,,,,,,,,,
2024-04-15,16.9358,13.9964,6.206,13.0879,8.2168,15.5687,8.1539,18.3404,10.4877,10.96,9.9905,12.9644,13.5688,9.0612,26.0914,20.1464,22.8031,25.7268,13.6546,17.8886,9.9982,11.4931,20.9533,14.0933,16.5797,11.7421
2024-04-16,16.5239,13.8218,6.1636,12.899,8.0394,15.1022,8.075,18.3683,10.3899,10.7127,10.0444,12.8893,13.3483,8.9063,26.1059,20.0334,22.3692,25.6272,13.5126,17.5907,9.8994,11.4823,20.9074,13.8804,16.239,11.5141
2024-04-17,16.5128,13.9217,6.0695,12.896,8.0427,15.1171,8.0386,18.3522,10.4277,10.6146,8.6325,12.7791,13.4419,9.0801,25.7879,20.0362,22.1015,25.3613,13.7061,17.6448,9.8067,11.5044,20.7924,13.9022,16.0338,11.5565
2024-04-18,16.6117,13.994,5.9369,12.9418,8.1165,15.2052,8.0345,18.3721,10.399,10.8186,8.5375,12.8353,13.5554,9.0017,25.7069,19.8533,22.1422,25.2796,13.7262,17.63,9.7787,11.6019,20.7551,13.9335,16.1034,11.6029
2024-04-19,16.4729,13.981,5.9685,12.877,8.0382,14.8488,8.0903,18.446,10.2244,10.6387,8.2534,12.7722,13.3746,9.0431,25.1827,19.9985,21.5535,25.361,13.617,17.7476,9.8794,11.5572,20.555,13.933,15.7946,11.6103
2024-04-20,,,,,,,,,,10.6368,,,,,,19.9596,,,,,,,,,,
2024-04-21,,,,,,,,,,10.6444,,,,,,19.9835,,,,,,,,,,
2024-04-22,16.6997,14.0129,6.0666,12.9815,8.1883,15.1187,8.0574,18.5594,10.2399,10.7861,8.8382,12.9786,13.4229,9.0734,25.4489,20.1705,21.739,25.6549,13.615,17.8056,10.0217,11.6654,20.7392,14.0243,16.009,11.7801
2024-04-23,16.7926,14.162,6.0629,13.1531,8.3477,15.6377,8.0327,18.6801,10.4359,10.7611,8.6671,12.9739,13.4966,9.099,25.8178,20.1937,21.8292,26.1558,13.5076,18.0547,10.0288,11.7275,20.9764,14.1892,16.0462,11.8362
2024-04-24,16.8284,14.1444,6.0484,13.1316,8.5393,16.234,8.0186,18.6514,10.2503,10.9693,8.3639,12.94,13.7028,9.0225,25.8986,20.2088,22.343,26.0862,13.5804,17.8535,10.0587,11.9489,20.9762,14.1257,16.3207,11.8256
2024-04-25,16.821,14.032,6.3785,13.0105,8.5772,16.1801,8.0069,18.4703,10.1515,10.6551,8.652,13.0018,13.6649,9.0462,25.7299,20.3711,21.8107,25.9203,11.6703,17.6442,10.0247,12.1697,20.8635,14.0415,15.9884,11.9006
2024-04-26,16.6537,14.1587,6.4369,13.1548,8.7646,16.9507,8.0939,18.5464,10.2812,10.6769,8.9076,13.1738,13.8492,9.1992,26.1825,20.2624,22.0773,26.1831,11.8779,17.765,10.3425,12.3056,21.0837,14.1926,16.1177,11.9749
2024-04-27,,,,,,,,,,10.6832,,,,,,20.2403,,,,,,,,,,
2024-04-28,,,,,,,,,,10.6688,,,,,,20.2406,,,,,,,,,,
2024-04-29,16.8436,14.1357,6.5,13.1286,8.8085,16.9158,8.1523,18.6352,10.5916,10.7724,9.148,13.1814,13.9821,9.2684,26.2777,20.462,22.1127,26.4005,12.1083,17.7931,10.4327,12.3175,21.2045,14.2013,16.1299,12.0028
2024-04-30,16.8952,14.0031,6.403,13.0412,8.8211,16.8794,8.0562,18.3622,10.5495,10.7059,9.2705,12.9156,13.97,9.0787,25.8016,20.4248,22.3755,25.8296,12.0962,17.5965,10.3751,12.3542,20.7768,14.1031,16.3619,11.9865
2024-05-01,16.7295,14.0183,6.403,13.0461,8.8187,16.8829,8.0558,18.4641,10.5583,10.6744,9.2705,12.9183,13.97,9.0426,25.6316,20.4255,22.2626,25.8912,12.0993,17.5759,10.3836,12.2193,20.73,14.0827,16.2505,11.9355
2024-05-02,16.7717,13.9259,6.5012,13.0264,9.0458,17.6257,8.0856,18.6205,10.5509,10.6118,9.4988,12.9345,14.0189,9.1635,25.9086,20.4338,22.2961,26.3773,12.103,17.5448,9.9976,12.1553,20.8902,14.029,16.3158,11.9739
2024-05-03,16.9522,14.0058,6.5139,13.1039,9.1813,18.129,8.1206,18.834,10.6312,10.601,10.0976,13.0189,14.1004,9.2211,26.4306,20.2688,22.2961,26.7651,12.1088,17.6829,10.1678,12.1134,21.1576,14.0915,16.3158,12.0144
2024-05-04,,,,,,,,,,10.6009,,,,,,20.2557,,,,,,,,,,
2024-05-05,,,,,,,,,,10.6015,,,,,,20.2563,,,,,,,,,,
2024-05-06,17.0394,14.0804,6.6549,13.1958,9.2175,18.2372,8.1121,18.9277,10.5234,10.5796,10.4237,13.1253,14.0666,9.2281,26.7376,20.1069,22.2658,27.1565,12.3298,17.7677,9.795,12.2313,21.3549,14.1578,16.3043,11.9974
2024-05-07,17.3002,14.2154,6.6118,13.3793,9.1679,17.8872,8.1227,18.9457,10.7185,10.8104,10.1587,13.0576,14.0353,9.2447,26.7368,19.9748,22.5973,27.1227,12.3367,17.9684,9.8432,12.2591,21.3829,14.3176,16.387,12.1482
2024-05-08,17.343,14.3076,6.6268,13.4468,9.0885,17.6668,8.1435,19.0494,10.7823,10.8268,10.0644,13.0839,14.0525,9.1973,26.7084,19.9761,22.1695,27.237,12.2638,18.0493,9.851,12.3491,21.4363,14.3566,16.0763,12.1976
2024-05-09,17.1234,14.4097,6.6482,13.4479,9.2031,17.9934,8.0275,19.2128,11.0382,10.665,9.8941,13.2743,13.9352,9.228,26.7325,19.631,22.1626,27.4307,12.3932,18.0235,9.7221,12.3904,21.546,14.3776,16.1146,12.2266
2024-05-10,17.1896,14.447,6.6731,13.5345,9.3982,18.0863,7.9825,19.2953,11.0735,10.7891,10.4192,13.2504,13.9867,9.2324,26.8021,19.6694,22.1335,27.2315,12.4027,18.2711,9.6239,12.4109,21.5824,14.4817,16.1276,12.2907
2024-05-11,,,,,,,,,,10.7892,,,,,,19.6638,,,,,,,,,,
2024-05-12,,,,,,,,,,10.8001,,,,,,19.6607,,,,,,,,,,
2024-05-13,17.1844,14.4449,6.6731,13.4925,9.4743,18.3595,8.0237,19.2537,11.1524,10.7551,10.1929,13.2335,13.9982,9.2549,26.8495,19.6975,22.0882,27.3016,12.4057,18.2779,9.9094,12.2211,21.5868,14.4865,16.0885,12.2741
2024-05-14,17.1481,14.4736,6.7451,13.4573,9.4907,18.5437,8.0552,19.3134,11.1992,10.7969,10.4689,13.1532,14.0501,9.221,26.9593,19.8263,21.8671,27.5527,12.379,18.2869,9.8372,12.2744,21.6508,14.501,16.0508,12.292
2024-05-15,17.2479,14.5157,6.7827,13.5323,9.4818,18.5049,8.0181,19.5289,11.0126,10.789,11.0069,13.1996,14.1517,9.2254,27.4033,19.8153,21.8797,27.9383,12.2842,18.4898,9.9287,12.3331,21.9675,14.6026,15.9818,12.3632
2024-05-16,17.536,14.4301,6.759,13.4035,9.615,18.5793,8.0515,19.4953,10.9149,10.8349,10.9622,13.2198,14.3719,9.265,27.3653,20.0069,22.18,27.8316,12.3346,18.5367,9.9988,12.3056,21.9207,14.5751,16.0184,12.3487
2024-05-17,17.3518,14.3838,6.8029,13.4695,9.7006,18.7043,8.0425,19.5604,10.8883,10.7184,10.8985,13.2643,14.3957,9.2685,27.3562,20.0692,22.1106,27.8235,12.4644,18.6313,10.0351,12.3546,21.9507,14.5682,16.0609,12.3325
2024-05-18,,,,,,,,,,10.7251,,,,,,20.2133,,,,,,,,,,
2024-05-19,,,,,,,,,,10.7184,,,,,,20.2114,,,,,,,,,,
2024-05-20,17.5154,14.4359,6.8348,13.5086,9.7419,18.8325,8.0108,19.4717,10.9213,10.8051,11.1948,13.2523,14.4424,9.2286,27.5582,20.196,22.2236,27.9081,12.5295,18.6208,10.2143,12.6006,21.9674,14.5899,16.1585,12.3458
2024-05-21,17.4889,14.345,6.8426,13.481,9.555,18.1716,7.9965,19.5039,11.004,10.7265,11.5478,13.089,14.3433,9.1585,27.6237,20.2255,22.1409,27.8696,12.488,18.5579,10.1615,12.6659,22.0239,14.5673,16.1015,12.3578
2024-05-22,17.4462,14.2474,6.7,13.4476,9.5464,18.1325,7.8788,19.404,10.9466,10.734,11.8204,13.0163,14.367,8.9777,27.52,20.2955,21.9797,27.6745,12.5143,18.4372,9.9386,12.3589,21.9411,14.5099,15.9843,12.301
2024-05-23,17.356,14.2734,6.6788,13.4536,9.3811,17.5252,7.7995,19.1081,11.1153,10.7637,11.7476,12.8954,14.2809,8.9465,27.3595,20.6365,22.2586,27.2594,12.3626,18.4349,9.8127,12.336,21.7774,14.5158,16.082,12.239
2024-05-24,17.1958,14.2517,6.7062,13.4521,9.25,17.0242,7.7644,19.1065,11.1237,10.6155,11.6238,12.7752,14.2525,8.8997,27.6296,20.6295,21.9945,27.5463,12.222,18.3775,9.7126,12.1905,21.9305,14.4729,15.9863,12.2174
2024-05-25,,,,,,,,,,10.6153,,,,,,20.6188,,,,,,,,,,
2024-05-26,,,,,,,,,,10.6176,,,,,,20.6063,,,,,,,,,,
2024-05-27,17.3319,14.3291,6.6889,13.5058,9.3522,17.3082,7.7824,19.1132,11.2095,10.7547,10.471,12.7747,14.3387,8.9017,27.6089,20.5832,22.0716,27.562,12.342,18.4225,10.169,12.1978,21.9297,14.5209,16.1626,12.2259
2024-05-28,17.29,14.2004,6.6591,13.4319,9.3539,17.2448,7.7424,19.0082,11.0947,10.7485,10.9024,12.6766,14.3585,8.8813,27.6963,20.5632,22.0753,27.509,12.2626,18.2745,10.2146,12.3008,21.9371,14.431,16.1536,12.1527
2024-05-29,17.0515,13.9759,6.6009,13.2879,9.188,16.8212,7.6772,18.8576,10.9731,10.5617,11.3948,12.6785,14.291,8.7359,27.5023,20.4234,22.0223,27.1667,12.2833,18.1716,10.2256,12.1735,21.7865,14.2622,16.0125,12.0382
2024-05-30,16.9858,14.0593,6.6569,13.2837,9.0578,16.735,7.6969,18.6992,10.9021,10.3807,11.6973,12.6829,14.1272,8.7579,27.2366,20.214,21.7248,27.5059,12.2303,18.3545,10.2512,12.2242,21.6586,14.3424,15.9078,12.1138
2024-05-31,17.1583,14.0883,6.6432,13.2857,8.9895,16.5076,7.6578,18.9819,11.008,10.4069,11.7773,12.642,14.2187,8.7106,27.2351,20.2536,21.9075,27.666,12.1813,18.543,10.1717,12.151,21.8326,14.3808,16.1154,12.0787
2024-06-01,,,,,,,,,,10.4066,,,,,,20.2604,,,,,,,,,,
2024-06-02,,,,,,,,,,10.4205,,,,,,20.2518,,,,,,,,,,
2024-06-03,17.299,14.1111,6.6432,13.3767,9.1437,16.9305,7.6477,18.9381,11.0148,10.6064,11.8339,11.8606,14.1024,8.5125,27.3309,20.9195,22.1805,27.5294,12.2128,18.6097,10.295,12.0519,21.8564,14.4299,16.2747,12.0652
2024-06-04,17.2424,14.0068,6.6524,13.2341,9.1714,16.9827,7.6483,19.0003,10.9358,10.5219,11.2631,12.2386,13.8128,8.5177,27.4283,19.655,22.128,27.226,12.308,18.6561,10.201,11.7904,21.8939,14.3433,16.2017,12.0271
2024-06-05,17.2635,14.1243,6.6437,13.3605,9.1686,17.0327,7.6327,19.0511,11.0768,10.6707,11.1314,12.4721,13.9134,8.7017,27.9825,20.3046,21.9112,27.6614,12.2414,18.8517,10.13,11.9059,22.1543,14.4548,15.9589,12.059
2024-06-06,17.3903,14.199,6.6738,13.42,9.1641,17.1247,7.7394,19.0887,11.1377,10.6516,10.7127,12.5327,14.0527,8.8252,27.9633,20.4909,22.0304,27.4933,12.219,19.0267,10.2622,11.9617,22.1506,14.5637,16.0015,12.0719
2024-06-07,17.4476,14.1084,6.663,13.3564,9.1006,16.7596,7.6008,19.0537,11.0505,10.7935,10.8004,12.1783,14.1601,8.4966,27.9306,20.9169,21.9471,27.1779,12.1392,19.0138,10.0678,11.9617,22.1256,14.513,15.9274,12.0004
2024-06-08,,,,,,,,,,10.7996,,,,,,20.9169,,,,,,,,,,
2024-06-09,,,,,,,,,,10.7976,,,,,,20.9142,,,,,,,,,,
2024-06-10,17.4644,13.8672,6.663,13.3023,9.0988,16.7557,7.6001,19.0855,11.0243,10.7891,11.2512,12.1733,14.2489,8.434,28.0139,20.8795,22.1402,27.2347,12.1378,18.8637,9.9481,11.7743,22.1789,14.4585,16.099,11.9854
2024-06-11,17.2378,13.673,6.5885,13.2224,8.9004,16.9899,7.6537,19.0261,10.9644,10.7888,10.9942,12.1906,14.3002,8.5268,28.2143,20.8832,22.1862,27.1701,12.0259,18.7587,10.1491,11.659,22.2494,14.3184,16.0567,11.8652
2024-06-12,17.2019,13.8304,6.5492,13.4071,8.7832,16.6993,7.5088,19.0089,10.9354,10.8849,11.1614,12.1591,14.3749,8.3447,28.7402,20.9338,22.0239,27.5795,12.0231,18.9568,9.9548,11.7803,22.4687,14.4825,15.9075,11.995
2024-06-13,17.2737,13.5398,6.5507,13.1539,8.8751,16.9214,7.4861,18.9806,10.862,11.0009,11.4265,11.8723,14.5344,8.3218,28.9071,21.008,21.9432,27.3275,11.9863,18.8088,9.8677,11.6325,22.5242,14.2722,15.7813,11.9093
2024-06-14,17.2003,13.1668,6.5117,12.9664,8.7778,16.7885,7.4743,18.954,11.0034,11.0068,11.2594,11.8642,14.556,8.3828,29.0236,21.0698,21.9926,26.8868,12.0154,18.733,9.914,11.5581,22.5111,14.113,15.8481,11.8389
2024-06-15,,,,,,,,,,10.994,,,,,,21.0717,,,,,,,,,,
2024-06-16,,,,,,,,,,10.9949,,,,,,21.0717,,,,,,,,,,
2024-06-17,17.1357,13.2897,6.521,13.0079,8.7788,16.813,7.4405,19.0538,10.8374,10.9302,11.2594,11.8988,14.5478,8.3821,29.3683,21.0717,21.5942,26.9732,12.1425,18.7171,9.8179,11.705,22.6803,14.1265,15.5779,11.8385
2024-06-18,17.3298,13.3974,6.5507,13.0569,8.7816,16.7546,7.5646,19.0813,10.8879,11.0391,11.0974,12.106,14.6437,8.6054,29.3678,21.1566,21.8049,27.0176,12.1747,18.8274,9.8688,11.8586,22.7368,14.2396,15.6476,11.9445
2024-06-19,17.3261,13.2977,6.4924,13.0111,9.036,17.3653,7.6042,19.0816,10.9592,11.1746,11.2295,12.0589,14.6446,8.596,29.3647,21.1231,21.7994,27.1479,12.1264,18.8523,9.9395,11.8333,22.7375,14.2189,15.6897,11.9712
2024-06-20,17.3131,13.4817,6.4776,13.1585,8.9918,17.0887,7.5973,19.2403,10.9904,11.2212,11.1923,12.0965,14.6955,8.6535,29.1314,21.187,21.7837,27.0524,12.0443,18.9442,9.9883,11.8947,22.691,14.3524,15.6564,12.0536
2024-06-21,17.3602,13.4096,6.4276,13.0896,8.8372,16.776,7.6288,19.2499,10.8298,11.127,11.1923,11.9949,14.6848,8.6358,29.048,21.2494,21.7833,27.1151,12.0193,18.7715,10.0664,11.839,22.6517,14.246,15.6394,11.9921
2024-06-22,,,,,,,,,,11.127,,,,,,21.249,,,,,,,,,,
2024-06-23,,,,,,,,,,11.127,,,,,,21.248,,,,,,,,,,
2024-06-24,17.24,13.5628,6.5297,13.2388,8.831,16.6863,7.6922,19.3756,10.9616,10.998,9.4482,11.8434,14.6749,8.7066,28.6832,21.2854,21.8864,27.2936,11.9645,18.7788,10.4235,11.6301,22.5519,14.3157,15.7059,12.008
2024-06-25,17.4487,13.5219,6.4671,13.1774,8.8446,16.5621,7.6781,19.2293,10.8205,11.0037,9.4761,11.8542,14.7023,8.6531,29.0195,21.4574,22.0813,27.1787,11.9043,18.6706,10.4032,11.5562,22.6355,14.286,15.9872,11.9587
2024-06-26,17.362,13.436,6.4746,13.1604,8.8544,16.7176,7.7107,19.2486,10.9996,11.0837,9.4706,11.8157,14.7395,8.6878,29.0845,21.5942,22.278,27.1133,11.9827,18.5412,10.3651,11.5397,22.6763,14.2026,16.033,11.9083
2024-06-27,17.3129,13.3054,6.4909,13.2509,8.6751,16.2612,7.8069,19.2773,10.8254,11.0305,9.8555,11.783,14.6665,8.6805,29.1467,21.7556,22.0352,27.4031,11.8976,18.5157,10.6066,11.4357,22.6996,14.1554,15.9532,11.8413
2024-06-28,17.3374,13.2269,6.5112,13.2738,8.6858,16.073,7.7749,19.2779,10.6507,11.0842,9.6737,11.8141,14.7762,8.6743,29.0163,21.6895,22.1822,27.5694,11.9602,18.4927,10.4951,11.5332,22.6217,14.14,15.9958,11.8213
2024-06-29,,,,,,,,,,11.0842,,,,,,21.6895,,,,,,,,,,
2024-06-30,,,,,,,,,,11.0852,,,,,,21.6814,,,,,,,,,,
2024-07-01,17.3047,13.3892,6.5112,13.3289,8.6841,16.0721,7.8387,19.3191,10.636,11.1113,9.5286,11.9186,14.8269,8.7249,29.2126,21.8032,22.2171,29.2758,12.0167,18.5437,10.4464,11.6255,22.692,14.1958,16.0854,11.824
2024-07-02,17.2365,13.3541,6.5224,13.2439,8.7081,16.0092,7.8206,19.4013,10.6029,11.0106,9.9535,11.7147,14.7376,8.6933,29.5087,21.7919,22.4746,29.3558,11.9944,18.4996,10.5163,11.5644,22.8411,14.1505,16.2734,11.7624
2024-07-03,17.3199,13.5345,6.3082,13.3919,8.8196,16.4082,7.8771,19.4022,10.7353,11.0696,9.7511,11.9105,14.855,8.8768,29.7709,21.9411,22.7578,29.4299,11.9641,18.5154,10.6514,11.7737,22.9599,14.27,16.3553,11.8774
2024-07-04,17.5503,13.6568,6.3128,13.4395,8.8426,16.5205,7.9164,19.4096,10.903,11.1767,9.8009,11.8782,14.9269,8.9763,29.7698,22.0239,22.9442,29.4399,11.9039,18.5949,10.9426,11.7697,22.9627,14.3569,16.5018,11.9932
2024-07-05,17.5314,13.6237,6.273,13.4577,8.7326,16.2883,7.9321,19.4476,10.8112,11.2558,9.8081,11.8306,14.9674,8.8859,30.0636,22.0438,22.9273,29.2973,11.8559,18.5113,11.0681,11.8034,23.0854,14.3314,16.408,11.9494
2024-07-06,,,,,,,,,,11.2561,,,,,,22.0453,,,,,,,,,,
2024-07-07,,,,,,,,,,11.2702,,,,,,22.0153,,,,,,,,,,
2024-07-08,17.4626,13.5615,6.2676,13.4423,8.5981,16.155,7.9802,19.432,10.941,11.1999,9.8996,11.9726,14.886,8.9713,30.1233,22.0156,22.856,29.365,11.7694,18.5802,11.0502,11.6831,23.1151,14.335,16.3287,11.9579
2024-07-09,17.6245,13.3524,6.2239,13.2801,8.5974,16.2987,8.0108,19.4163,10.8571,11.2547,9.8996,12.1408,14.9523,9.0305,30.1627,22.1471,23.3032,29.2703,11.9024,18.5543,11.1534,11.846,23.1426,14.2053,16.4991,11.8698
2024-07-10,17.6292,13.4769,6.1778,13.3982,8.5795,16.2974,7.8856,19.6494,10.8613,11.2252,10.2046,12.3672,14.9589,8.9851,30.4809,22.0605,23.4461,29.6965,11.8785,18.7164,11.1163,11.8572,23.3897,14.3454,16.5776,11.9831
2024-07-11,17.7955,13.5905,6.2332,13.3674,8.7541,16.6974,7.9548,19.704,11.0727,11.3109,10.3166,12.3998,15.0738,9.0305,29.8145,22.0497,23.5798,30.8847,12.0136,18.8986,11.2035,11.9438,23.2115,14.4252,16.6862,12.0548
2024-07-12,17.9599,13.7817,6.2269,13.5442,8.9683,17.0462,7.9875,19.8343,11.083,11.1513,10.3701,12.5283,15.0618,9.0594,29.9986,22.2399,22.9615,31.2307,12.0383,19.0578,11.1558,11.8754,23.3504,14.581,16.4919,12.1598
2024-07-13,,,,,,,,,,11.1513,,,,,,22.2394,,,,,,,,,,
2024-07-14,,,,,,,,,,11.1442,,,,,,22.2385,,,,,,,,,,
2024-07-15,18.1104,13.6199,6.2434,13.4632,8.8342,16.5502,8.0304,19.9326,11.0838,11.1807,9.0785,12.4211,15.1013,9.0119,30.0689,22.2968,22.9288,31.9603,12.0673,18.937,11.1967,11.8447,23.4166,14.4464,16.4786,12.0732
2024-07-16,18.0551,13.5448,6.2518,13.412,8.7013,16.3429,8.0149,20.3103,11.2012,11.2116,9.1935,12.4545,15.0931,9.0535,30.0828,22.3194,22.9706,33.099,12.169,18.8838,11.2001,11.7709,23.574,14.4126,16.5437,12.0688
2024-07-17,18.1904,13.5312,6.2219,13.3645,8.7053,16.4259,8.0523,20.4731,11.48,11.141,9.1133,12.3005,15.0687,9.0195,29.1958,22.3233,22.8692,32.7328,12.182,19.1067,11.2221,11.7547,23.2481,14.3474,16.5937,12.1279
2024-07-18,18.1382,13.5574,5.4931,13.3097,8.7217,16.293,7.9343,20.2229,11.5183,11.069,9.1201,12.1093,14.958,8.8554,29.086,22.674,22.2839,32.1267,12.2572,18.8916,10.9619,11.6575,23.0766,14.3228,16.2888,12.1553
2024-07-19,17.9179,13.4586,5.4999,13.182,8.5513,15.9538,7.9312,20.0182,11.4375,10.9518,9.3709,12.2424,14.7435,8.9014,28.8192,22.4886,22.2453,31.9754,12.338,18.7295,11.0263,11.7422,22.9081,14.2123,16.2443,12.0588
2024-07-20,,,,,,,,,,10.9518,,,,,,22.5172,,,,,,,,,,
2024-07-21,,,,,,,,,,10.9514,,,,,,22.6172,,,,,,,,,,
2024-07-22,17.8023,13.6197,5.5187,13.3503,8.6633,16.2973,7.9287,20.0736,11.5451,10.799,9.5093,12.2928,14.693,8.9313,29.6309,22.6132,21.9777,32.7275,12.3351,18.9007,11.1657,11.7366,23.1648,14.3398,16.0477,12.1062
2024-07-23,17.8839,13.5836,5.4952,13.4771,8.5838,16.0123,7.8461,20.0219,11.4583,10.8316,9.8136,12.2077,14.7574,8.8316,29.5627,22.5902,21.9585,33.1413,12.0721,18.7772,10.8872,11.723,23.1266,14.3541,16.0565,12.0697
2024-07-24,17.868,13.4481,5.456,13.38,8.5169,15.7421,7.8594,19.7462,11.4078,10.7617,9.3476,12.1164,14.8155,8.7769,28.49,22.5168,21.698,32.5848,12.0004,18.7125,10.7953,11.6347,22.5901,14.2718,15.8279,12.0609
2024-07-25,17.83,13.346,5.4605,13.3479,8.368,15.4076,7.835,19.7888,11.2562,10.5637,9.0681,12.0618,14.7184,8.7227,28.1998,22.4944,20.9706,33.1146,11.9353,18.5621,10.6972,11.5532,22.4729,14.1764,15.3668,12.1011
2024-07-26,17.9676,13.6055,5.4312,13.4317,8.3759,15.4987,7.8992,20.1235,11.3112,10.6005,8.9535,12.0737,14.7387,8.775,28.4676,22.8359,20.8166,33.6805,11.9717,18.7832,10.8008,11.5348,22.7216,14.3087,15.2976,12.2319
2024-07-27,,,,,,,,,,10.5998,,,,,,22.8469,,,,,,,,,,
2024-07-28,,,,,,,,,,10.598,,,,,,22.8522,,,,,,,,,,
2024-07-29,18.0779,13.4751,5.4129,13.3732,8.486,15.61,7.8635,20.1255,11.3562,10.7358,8.2355,11.9519,14.7358,8.7079,28.5341,22.5739,21.2621,33.4389,11.9085,18.7127,10.7459,11.5198,22.7501,14.2757,15.6385,12.2247
2024-07-30,17.9934,13.5518,5.3788,13.433,8.3679,15.3498,7.8006,20.2109,11.224,10.637,7.843,11.8671,14.7414,8.6739,28.1346,22.5954,21.1873,33.5994,11.839,18.8374,10.6952,11.3856,22.613,14.3352,15.5301,12.1858
2024-07-31,18.341,13.6627,5.4051,13.5009,8.5565,15.8024,7.9418,20.2765,11.0173,10.7218,8.5035,12.0731,14.7944,8.7816,28.971,22.6626,21.3975,33.896,12.0934,18.8895,10.9005,11.4621,22.9591,14.4502,15.6555,12.3541
2024-08-01,18.4032,13.3676,5.3842,13.2201,8.5315,15.6226,7.9299,20.0759,11.0444,10.7344,8.431,11.922,14.8669,8.7854,28.3579,22.7033,20.8259,33.1333,12.0225,18.9185,11.2307,11.2471,22.6381,14.2642,15.0679,12.201
2024-08-02,18.0102,13.1886,5.2911,12.913,8.3322,15.1913,7.828,19.8165,10.8536,10.3594,8.0738,11.824,14.5133,8.4554,27.798,22.4326,19.5998,31.9788,11.9023,18.3648,11.2152,11.0378,22.2559,13.9141,14.0968,12.0741
2024-08-03,,,,,,,,,,10.3607,,,,,,22.4337,,,,,,,,,,
2024-08-04,,,,,,,,,,10.3625,,,,,,22.4559,,,,,,,,,,
2024-08-05,17.334,13.0056,5.1958,12.6983,8.1866,14.8345,7.7844,19.3351,10.1185,9.4543,8.052,11.6954,13.7707,8.4509,26.913,21.8275,17.1707,30.8496,11.7721,17.8926,11.1204,10.8211,21.5514,13.6265,12.3683,11.8028
2024-08-06,17.4019,12.9618,5.2059,12.7198,8.1569,14.8424,7.8637,19.4705,10.254,9.768,8.4191,11.832,13.8765,8.6874,27.1909,21.7648,18.9241,31.6744,11.7709,17.8476,11.1492,10.8211,21.7698,13.6558,13.5094,11.7892
2024-08-07,17.4474,13.2318,5.2552,12.9151,8.2767,15.0421,7.9693,19.414,10.2316,9.9506,8.4479,11.8948,14.2404,8.7672,27.094,22.047,19.2669,31.681,11.7647,18.3023,11.4701,10.924,21.6423,13.8721,13.6392,12.0083
2024-08-08,17.4857,13.2117,5.2992,12.9428,8.2882,14.9892,8.1045,19.7665,10.4168,9.9014,8.8597,11.9323,14.2225,8.865,28.036,21.8761,18.9897,33.0767,11.7687,18.2677,11.7318,11.0559,22.1538,13.8781,13.4665,11.9914
2024-08-09,17.7365,13.248,5.351,12.9832,8.3705,15.241,8.227,19.7976,10.5661,9.9898,9.1079,11.9722,14.3867,9.1191,28.2246,22.1068,19.0575,33.4575,11.7289,18.2968,12.0411,11.0923,22.263,13.9544,13.5354,12.0174
2024-08-10,,,,,,,,,,9.9896,,,,,,22.1071,,,,,,,,,,
2024-08-11,,,,,,,,,,9.9889,,,,,,22.1076,,,,,,,,,,
